"c\u00e1rcel"	[[1, 1], [2, 1]]
"c\u00e3"	[[4, 3], [5, 2]]
"c\u00e3\u00b3mo"	[[4, 2]]
"c\u00e3\u00bapula"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"c\u00fapula"	[[1, 1], [2, 1]]
"cabeza"	[[1, 1], [2, 1]]
"cada"	[[4, 1]]
"cagando"	[[1, 1], [2, 1], [3, 1], [4, 4], [5, 1], [6, 1]]
"callada"	[[4, 1]]
"calladitos"	[[4, 1]]
"calle"	[[1, 1], [2, 1], [6, 1]]
"calles"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"cambio"	[[4, 1]]
"cambios"	[[1, 1], [2, 1]]
"camilla"	[[7, 1]]
"camillatodos"	[[7, 1]]
"camino"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"campa\u00e3"	[[3, 1], [4, 3], [5, 2], [6, 1]]
"campa\u00f1a"	[[1, 1], [2, 1]]
"canal"	[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"cantidad"	[[6, 1]]
"cantidades"	[[3, 1]]
"capelli"	[[4, 1]]
"capital"	[[1, 1], [2, 1]]
"capitalinos"	[[1, 1], [2, 1]]
"captura"	[[7, 1]]
"cara"	[[4, 1]]
"carelmapu"	[[6, 1]]
"cargada"	[[5, 1]]
"cargo"	[[5, 1], [6, 1]]
"carlos"	[[1, 2], [2, 2], [3, 1], [4, 1], [5, 2], [6, 1]]
"carne"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"carreras"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"carrillola"	[[1, 2], [2, 2]]
"casa"	[[4, 4]]
"casi"	[[1, 1], [2, 1], [3, 1], [4, 3], [5, 1], [6, 1]]
"castillo"	[[5, 2]]
"categor\u00e3"	[[3, 2], [4, 2], [5, 2], [6, 2]]
"categor\u00eda"	[[1, 3], [2, 3]]
"causa"	[[5, 1]]
"causar"	[[5, 1]]
"causas"	[[5, 1]]
"cay\u00e3\u00b3"	[[7, 1]]
"cc"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"ceballos"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"cecilia"	[[4, 3]]
"cementerios"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"cemento"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"central"	[[5, 1]]
"centro"	[[1, 1], [2, 1], [5, 1]]
"cerca"	[[7, 1]]
"cercanas"	[[4, 1]]
"cerrar"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"certificaci\u00e3\u00b3n"	[[3, 2], [4, 2], [5, 2], [6, 2]]
"certificaci\u00f3n"	[[1, 3], [2, 3]]
"cese"	[[1, 1], [2, 1]]
"ch"	[[4, 1]]
"chail"	[[5, 4]]
"chile"	[[1, 2], [2, 2], [3, 3], [4, 2], [5, 4], [6, 2], [7, 1]]
"chilena"	[[1, 2], [2, 2], [3, 1], [4, 1], [5, 1], [6, 1]]
"chileregi\u00f3n"	[[1, 1], [2, 1]]
"chilezona"	[[1, 1], [2, 1]]
"chino"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"choque"	[[7, 2]]
"christian"	[[1, 1], [2, 1]]
"chuchadas"	[[4, 1]]
"ciencia"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"cient\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"cient\u00edfico"	[[1, 1], [2, 1]]
"cierra"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"cigarros"	[[4, 1]]
"cil"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"ciles"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"cinco"	[[1, 1], [2, 1]]
"ciudad"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 1], [6, 2], [7, 2]]
"ciudadan\u00e3"	[[3, 1]]
"cl"	[[3, 3]]
"clandestinas"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"clara"	[[5, 1]]
"claudia"	[[4, 1], [5, 1]]
"claudio"	[[3, 1]]
"clermont"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 7]]
"clermontois\u00e2"	[[7, 1]]
"clientes"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"cmf"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"cnica"	[[4, 1]]
"cocina"	[[4, 1]]
"codelco"	[[1, 1], [2, 1]]
"colchane"	[[1, 1], [2, 1]]
"coloca"	[[1, 2], [2, 2], [3, 1], [4, 1], [5, 1], [6, 1]]
"columnistas"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 2]]
"com"	[[4, 3], [7, 1]]
"coman"	[[4, 1]]
"comando"	[[5, 1]]
"comen"	[[4, 1]]
"comentarios"	[[1, 1], [2, 1], [3, 1], [4, 3], [5, 1], [6, 1]]
"comer"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"comida\u00e2"	[[4, 1]]
"commons"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"como"	[[1, 3], [2, 3], [3, 2], [4, 4], [5, 4], [6, 2]]
"compa\u00e3"	[[3, 2], [4, 4], [5, 2], [6, 2]]
"compa\u00f1\u00eda"	[[1, 3], [2, 3]]
"competencia"	[[4, 1]]
"completo"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"comportamiento"	[[5, 1]]
"compra"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"comprendo"	[[4, 1]]
"comuna"	[[3, 1], [6, 1]]
"comunas"	[[3, 2]]
"comunicaciones"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"comunicado"	[[5, 1]]
"con"	[[1, 4], [2, 4], [3, 4], [4, 19], [5, 11], [6, 7], [7, 7]]
"concepci\u00e3\u00b3n"	[[3, 3], [4, 3], [5, 3], [6, 3], [7, 3]]
"concepci\u00f3n"	[[1, 3], [2, 3]]
"conchal\u00e3"	[[3, 1]]
"concursantes"	[[4, 3]]
"condena"	[[5, 1]]
"condenado"	[[5, 1]]
"condenan"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 2], [6, 1]]
"condiciones"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"coni"	[[4, 3]]
"conjunto"	[[7, 1]]
"conoce"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"conocerlos"	[[5, 1]]
"conserva"	[[4, 1], [5, 1]]
"consiste"	[[4, 1], [5, 1]]
"conspirar"	[[5, 1]]
"constanza"	[[1, 2], [2, 2], [4, 1]]
"constituci\u00e3\u00b3n"	[[5, 1]]
"construcci\u00e3\u00b3n"	[[3, 1]]
"consultara"	[[7, 1]]
"contactos"	[[5, 1]]
"contenidos"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"content"	[[3, 3]]
"contexto"	[[6, 1]]
"contigo"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"contra"	[[4, 3], [7, 1]]
"contrario"	[[1, 1], [2, 1], [3, 1], [4, 2], [5, 1], [6, 1], [7, 1]]
"conversaci\u00e3\u00b3n"	[[4, 1]]
"convirti\u00e3\u00b3"	[[5, 1]]
"cony"	[[4, 4]]
"cookies"	[[4, 1], [5, 1]]
"coquimboregi\u00f3n"	[[1, 1], [2, 1]]
"corporaci\u00e3\u00b3n"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"corporaci\u00f3n"	[[1, 1], [2, 1]]
"corte"	[[1, 1], [2, 1], [3, 7], [4, 1], [5, 1], [6, 1]]
"cortopunzante"	[[6, 1]]
"cosa"	[[4, 2]]
"cotizando"	[[1, 1], [2, 1]]
"cr\u00e3"	[[3, 1], [4, 3], [5, 1], [6, 1]]
"cr\u00e3\u00b3nicas"	[[3, 2], [4, 2], [5, 2], [6, 2], [7, 1]]
"cr\u00edticas"	[[1, 1], [2, 1]]
"cr\u00f3nicas"	[[1, 2], [2, 2]]
"crack"	[[7, 1]]
"cre\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"cre\u00ed"	[[1, 1], [2, 1]]
"creaci\u00e3\u00b3n"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"creaci\u00f3n"	[[1, 1], [2, 1]]
"creative"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"crimen"	[[6, 2]]
"cristi\u00e1n"	[[1, 1], [2, 1]]
"critican"	[[1, 1], [2, 1]]
"ctima"	[[6, 2]]
"cu"	[[3, 3]]
"cu\u00e1ndo"	[[1, 3], [2, 3]]
"cu\u00e3"	[[3, 2], [4, 3], [5, 3], [6, 2]]
"cuales"	[[5, 1]]
"cuando"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 2], [6, 1]]
"cuarenta"	[[7, 1]]
"cuenta"	[[1, 1], [2, 1], [3, 1], [4, 2], [5, 1], [6, 1]]
"cuentos"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"cuerpo"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"cuestionan"	[[4, 1]]
"cula"	[[4, 1]]
"culo"	[[4, 1]]
"culopincoya"	[[4, 1]]
"culos"	[[3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"cultura"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"cumplir"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"curiosidades"	[[5, 1]]
"curva"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"d\u00e3"	[[4, 5]]
"da\u00e3"	[[5, 1]]
"dani"	[[4, 1]]
"daniela_vdp"	[[4, 1]]
"date"	[[4, 1], [5, 1]]
"datehour"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"ddhh"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"de"	[[1, 109], [2, 109], [3, 80], [4, 98], [5, 89], [6, 73], [7, 25]]
"deber\u00e1n"	[[1, 1], [2, 1]]
"deber\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"debi\u00e3\u00b3"	[[5, 1]]
"debido"	[[3, 2], [5, 1]]
"debutar\u00e1n"	[[1, 3], [2, 3]]
"debutar\u00e3"	[[3, 2], [4, 2], [5, 2], [6, 2]]
"dec\u00e3"	[[4, 2]]
"decidi\u00e3\u00b3"	[[7, 1]]
"decisi\u00e3\u00b3n"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"decisi\u00f3n"	[[1, 1], [2, 1]]
"declaraci\u00e3\u00b3n"	[[5, 1]]
"declaraciones"	[[5, 1]]
"defensa"	[[1, 1], [2, 1]]
"define"	[[1, 1], [2, 1]]
"definitivamente"	[[7, 1]]
"defnitiva"	[[7, 1]]
"dej\u00e3\u00b3"	[[3, 1], [4, 2], [5, 1], [6, 1]]
"dej\u00f3"	[[1, 1], [2, 1]]
"deja"	[[1, 2], [2, 2], [3, 1], [4, 2], [5, 1], [6, 1]]
"del"	[[1, 7], [2, 7], [3, 7], [4, 4], [5, 8], [6, 4], [7, 17]]
"delgado"	[[1, 3], [2, 3]]
"delgadola"	[[1, 5], [2, 5]]
"delitos"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"dem\u00e3"	[[4, 2]]
"demasiado"	[[4, 1]]
"demuestra"	[[4, 1]]
"dense"	[[4, 1]]
"dentro"	[[4, 1]]
"denuncia"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"deportes"	[[1, 6], [2, 6], [3, 6], [4, 6], [5, 6], [6, 6], [7, 5]]
"deportesopini\u00e3"	[[7, 1]]
"derrota"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"desagradable"	[[4, 1]]
"desarroll\u00e3\u00b3"	[[3, 1]]
"desarrollado"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"descarga"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"descartan"	[[1, 1], [2, 1]]
"desconoce"	[[4, 1]]
"desconocidos"	[[6, 1]]
"descubri\u00e3\u00b3"	[[5, 1]]
"desde"	[[3, 2], [7, 1]]
"deseo"	[[5, 2]]
"desgaste"	[[1, 1], [2, 1]]
"desmitificar"	[[4, 1], [5, 1]]
"desolador"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"desorden"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"despidos"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"desplom\u00e3\u00b3"	[[7, 1]]
"despu\u00e3"	[[4, 5], [5, 1], [7, 3]]
"detalles"	[[4, 1]]
"detenci\u00e3\u00b3n"	[[5, 1]]
"detenido"	[[5, 1]]
"determinado"	[[3, 1]]
"devastador"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"diagn\u00e3\u00b3stico"	[[5, 1]]
"diaw"	[[7, 3]]
"diawel"	[[7, 1]]
"dice"	[[1, 1], [2, 1], [3, 1], [4, 3], [5, 2], [6, 1]]
"dicha"	[[6, 1]]
"dichos"	[[4, 2]]
"dico"	[[7, 1]]
"dieron"	[[1, 1], [2, 1], [6, 2]]
"diez"	[[1, 1], [2, 1], [7, 1]]
"diferentes"	[[4, 1]]
"difunta"	[[5, 1]]
"digo"	[[4, 1]]
"dijo"	[[5, 1]]
"diligencias"	[[6, 1]]
"dioses"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"diputados"	[[1, 1], [2, 1]]
"directores"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"discusi\u00e3\u00b3n"	[[6, 1]]
"disfr\u00e3\u00batenlo"	[[4, 1]]
"disparos"	[[1, 1], [2, 1]]
"display_name"	[[1, 2], [2, 2]]
"dispone"	[[3, 1]]
"distinta"	[[4, 1]]
"distintas"	[[3, 1]]
"diu"	[[4, 1], [5, 1]]
"dividir\u00e3"	[[5, 1]]
"divisas"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"dobletes"	[[7, 1]]
"documentos"	[[1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4]]
"dolar"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"domicilio"	[[6, 1]]
"domingo"	[[1, 11], [2, 11], [3, 2], [4, 1], [5, 1], [6, 2], [7, 1]]
"donde"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 2], [7, 1]]
"dos"	[[1, 6], [2, 6], [3, 3], [4, 3], [5, 3], [6, 3]]
"dt"	[[1, 1], [2, 1]]
"dudas"	[[4, 1]]
"due\u00f1os"	[[1, 1], [2, 1]]
"duelo"	[[7, 2]]
"dummy"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"durante"	[[1, 4], [2, 4], [3, 3], [4, 4], [5, 4], [6, 3]]
"duras"	[[7, 1]]
"duros"	[[4, 2]]
"e"	[[1, 2], [2, 2], [3, 2], [4, 4], [5, 4], [6, 2]]
"ech\u00e3"	[[4, 1]]
"econ\u00e3\u00b3mica"	[[3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"econ\u00e3\u00b3micos"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"econ\u00f3mica"	[[1, 2], [2, 2]]
"econ\u00f3micos"	[[1, 1], [2, 1]]
"econom\u00e3"	[[3, 4], [4, 4], [5, 4], [6, 4], [7, 3]]
"econom\u00eda"	[[1, 4], [2, 4]]
"ecuador"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"edad"	[[5, 1]]
"ee"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"eeuu"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"efe"	[[5, 1], [7, 2]]
"egipcio"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"ejemplo"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"el"	[[1, 17], [2, 17], [3, 18], [4, 21], [5, 21], [6, 18], [7, 29]]
"electromovilidad"	[[4, 1], [5, 1]]
"electromovilidadcon"	[[4, 1], [5, 1]]
"electromovilidadexhibici\u00e3\u00b3n"	[[4, 1], [5, 1]]
"elemento"	[[6, 1]]
"ella"	[[4, 1]]
"embarazada"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"embargo"	[[3, 1]]
"emitido"	[[5, 1]]
"empezando"	[[4, 1]]
"empezar"	[[4, 1]]
"empleadores"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"empleo"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"empresas"	[[1, 3], [2, 3], [3, 3], [4, 4], [5, 4], [6, 3], [7, 2]]
"en"	[[1, 52], [2, 52], [3, 43], [4, 48], [5, 58], [6, 44], [7, 19]]
"encierro"	[[4, 1]]
"encontraba"	[[5, 1]]
"encontrada"	[[1, 1], [2, 1]]
"encuentra"	[[3, 1]]
"encuentran"	[[6, 2]]
"encuentro"	[[7, 4]]
"enfermedad"	[[4, 1], [5, 1]]
"enfrentamiento"	[[7, 1]]
"enojar"	[[4, 1]]
"entrando"	[[4, 1]]
"entre"	[[4, 1], [7, 2]]
"entrevistas"	[[1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4]]
"entro"	[[4, 1]]
"env\u00e3"	[[3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"env\u00edanos"	[[1, 2], [2, 2]]
"envi\u00e3\u00b3"	[[7, 1]]
"enviado"	[[5, 1]]
"equipos"	[[6, 1]]
"era"	[[5, 1]]
"eran"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"eros"	[[4, 2]]
"es"	[[1, 19], [2, 19], [3, 5], [4, 8], [5, 3], [6, 5]]
"esa"	[[3, 1]]
"esclavitud"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"escucha"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"escuchaba"	[[4, 1]]
"escucharla"	[[4, 1]]
"escuche"	[[4, 1]]
"escuder\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"escuder\u00edas"	[[1, 1], [2, 1]]
"ese"	[[5, 1]]
"esos"	[[4, 1]]
"especial"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"especiales"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"especializados"	[[6, 1]]
"espect\u00e1culos"	[[1, 2], [2, 2]]
"espect\u00e3"	[[3, 2], [4, 4], [5, 2], [6, 2], [7, 2]]
"espectaculos"	[[4, 1]]
"espera"	[[7, 1]]
"est\u00e1n"	[[1, 3], [2, 3]]
"est\u00e3"	[[3, 3], [4, 5], [5, 3], [6, 3], [7, 2]]
"esta"	[[3, 1], [4, 3], [5, 1]]
"estaba"	[[5, 1], [7, 2]]
"estaciones"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"estad\u00e3"	[[5, 1]]
"estadio"	[[7, 1]]
"estado"	[[5, 1]]
"estamos"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"estar"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"estar\u00e3"	[[4, 1]]
"estas"	[[4, 1]]
"este"	[[1, 1], [2, 1], [3, 2], [5, 1], [6, 1]]
"esteban"	[[1, 1], [2, 1]]
"estefan\u00e3"	[[4, 1]]
"estefania"	[[4, 1]]
"estefy"	[[4, 1]]
"esteve"	[[7, 1]]
"esto"	[[4, 2]]
"estos"	[[4, 1]]
"estudio"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"estudiom\u00e3"	[[4, 1], [5, 1]]
"estudios"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"euro"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"europa"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"evacuado"	[[7, 1]]
"evidencia"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 2], [6, 1]]
"ex"	[[4, 1]]
"excandidato"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"exhibido"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"experiencia"	[[1, 1], [2, 1], [3, 1], [4, 3], [5, 3], [6, 1]]
"expertos"	[[1, 1], [2, 1]]
"explic\u00e3\u00b3"	[[5, 1]]
"explot\u00e3\u00b3"	[[7, 2]]
"explotan"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"expondr\u00e3"	[[4, 1], [5, 1]]
"expulsi\u00e3\u00b3n"	[[7, 1]]
"extendi\u00e3\u00b3"	[[5, 1]]
"extranjero"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 1], [6, 2], [7, 2]]
"extraviados"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"exw3kvucrx"	[[4, 1]]
"f1"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"f\u00e1cil"	[[1, 1], [2, 1]]
"f\u00e1ciles"	[[1, 1], [2, 1]]
"f\u00e3"	[[3, 2], [4, 2], [5, 2], [6, 2]]
"f\u00e3\u00batbol"	[[3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"f\u00fatbol"	[[1, 2], [2, 2]]
"fabi\u00e1n"	[[1, 1], [2, 1]]
"fabres"	[[1, 3], [2, 3]]
"facilita"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"falleci\u00e3\u00b3"	[[5, 1], [6, 1]]
"fallecidas"	[[1, 1], [2, 1]]
"familia"	[[5, 1]]
"favor"	[[1, 1], [2, 1]]
"felipe"	[[1, 13], [2, 13]]
"feliz"	[[4, 1], [5, 1]]
"feria"	[[4, 1], [5, 1]]
"feriado"	[[1, 1], [2, 1]]
"fernanda_varas"	[[4, 1]]
"fernandilla"	[[4, 1]]
"fernando"	[[1, 3], [2, 3]]
"ferrari"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"fia"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"fico"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"figueroa"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"fin"	[[3, 1], [6, 1]]
"final"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"finalmente"	[[5, 1]]
"florent"	[[7, 1]]
"flores"	[[1, 4], [2, 4], [3, 2], [6, 2]]
"fondo"	[[7, 1]]
"forestales"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"forma"	[[4, 1]]
"francia"	[[1, 2], [2, 2], [3, 1], [4, 1], [5, 1], [6, 1], [7, 5]]
"francisco"	[[3, 1]]
"frente"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"frica"	[[3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"fronteriza"	[[1, 1], [2, 1]]
"frustrado"	[[1, 1], [2, 1]]
"fue"	[[1, 1], [2, 1], [3, 2], [4, 2], [5, 4], [6, 2], [7, 7]]
"fuera"	[[1, 1], [2, 1], [3, 2], [4, 1], [5, 1], [6, 1]]
"fueron"	[[4, 1]]
"fuga"	[[1, 1], [2, 1], [6, 2]]
"funerales"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"fusi\u00e3\u00b3n"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"fusi\u00f3n"	[[1, 1], [2, 1]]
"gales"	[[5, 1]]
"galvarini"	[[4, 1]]
"gam"	[[4, 1], [5, 1]]
"ganaba"	[[7, 1]]
"ganar"	[[4, 1]]
"gatos"	[[5, 1]]
"gen\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"gen\u00e9tico"	[[1, 1], [2, 1]]
"genes"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"gerente"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"getters"	[[1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4]]
"gobernabilidad"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"gobernador"	[[3, 2]]
"gobierno"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"gon\u00e7alves"	[[1, 1], [2, 1]]
"google"	[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"gp"	[[1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3]]
"gracias"	[[3, 1], [7, 1]]
"gran"	[[1, 1], [2, 1], [3, 1], [4, 7], [5, 1], [6, 2]]
"grande"	[[1, 1], [2, 1]]
"grandes"	[[3, 1]]
"grave"	[[5, 1]]
"gremial"	[[3, 1]]
"guenos"	[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"guerra"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"guerrero"	[[1, 1], [2, 1]]
"ha"	[[3, 1], [4, 2], [7, 1]]
"hab\u00e3"	[[5, 2]]
"habilitados"	[[3, 1]]
"habr\u00e3"	[[6, 1]]
"hace"	[[4, 2]]
"hacer"	[[4, 2]]
"hacia"	[[5, 2]]
"ham\u00e1s"	[[1, 1], [2, 1]]
"ham\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"hamas"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"hamilton"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"han"	[[4, 1], [5, 1]]
"har\u00e1"	[[1, 1], [2, 1]]
"har\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"hasta"	[[1, 1], [2, 1], [4, 2], [5, 1], [7, 1]]
"'"	[[4, 1]]
"'bbcl"	[[1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4]]
"00"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"00un"	[[5, 1]]
"01"	[[1, 1], [2, 1]]
"04"	[[1, 2], [2, 2], [3, 2]]
"05"	[[1, 1], [2, 1]]
"06"	[[1, 1], [2, 1]]
"07"	[[1, 10], [2, 10], [7, 1]]
"08"	[[1, 11], [2, 11], [3, 1], [4, 1], [5, 2], [6, 1], [7, 1]]
"09"	[[1, 1], [2, 1], [5, 1]]
